Date_Heure,y_true,randomforest,lgbm,elasticnet
2025-09-23 19:00:00,1369.32,1137.5620349068934,1214.7928951470906,1037.2741982056045
2025-09-23 20:00:00,1658.73,1096.5056407202026,1226.3490755152852,992.391088044031
2025-09-23 21:00:00,1705.15,1147.3426150595046,1343.354174655595,1005.5868272881753
2025-09-23 22:00:00,1558.62,1055.5029062002734,1360.3940744794836,869.3003739840957
2025-09-23 23:00:00,1217.4,1160.6587406877295,1359.7931395357507,1004.1082559316451
2025-09-24 00:00:00,1201.35,1064.5226065595136,1485.3823533246218,861.6091666820292
2025-09-24 01:00:00,1233.59,889.4097272027883,1097.1317226603067,710.8820033249556
2025-09-24 02:00:00,1164.26,890.8832975516365,1097.364235277094,735.0874067376111
2025-09-24 03:00:00,1206.55,1036.077418991892,1231.5678499569333,828.0383091925025
2025-09-24 04:00:00,1081.05,971.2124343374579,1202.3399337500173,793.8859017400002
2025-09-24 05:00:00,1224.49,942.9368715130614,1221.0491395438435,752.6532875733831
2025-09-24 06:00:00,1282.43,1075.4130484158402,1395.4330806262683,892.045208464117
2025-09-24 07:00:00,1499.68,1162.2991201009038,1510.6097255372256,1004.7938271702475
2025-09-24 08:00:00,1625.18,1226.3871924722432,1532.8680190467526,1042.9420202580893
2025-09-24 09:00:00,1632.34,1232.830619509979,1488.3768683561125,1065.5608384861596
2025-09-24 10:00:00,1639.3,1237.7317066567275,1587.638757528758,1062.849667336516
2025-09-24 11:00:00,1611.18,1260.9903046103307,1751.4427566980753,1352.2622865703675
2025-09-24 12:00:00,1682.66,1263.6569832120583,1591.9927224936457,1417.7052810679897
2025-09-24 13:00:00,1698.98,1262.2759172521553,1548.620950529067,1361.3090766278292
2025-09-24 14:00:00,1631.88,1255.0048566184223,1601.018958255925,1259.1471604918754
2025-09-24 15:00:00,1607.23,1272.717651051091,1634.670211290562,1340.0746084720395
